country_code,statistic,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
LMY,Fixed broadband subscriptions (per 100 people),,,0.12444370800000001,0.34627280200000005,0.769806642,1.06319949,1.525544601,1.998516391,2.64302832,3.353558353,4.013538103999999,5.024019633,5.436671758999999,5.8032783,6.194693997000001,7.620040042,8.574179368,9.960640239
LIC,Mobile cellular subscriptions (per 100 people),0.311284706,0.603368334,1.080584094,1.97870717,3.22236838,4.680049123,8.148496702000001,12.68452112,18.97394012,24.23810276,30.53364184,37.29067512,42.9190239,49.77417034,55.10984731,59.62953545,58.47413604,62.08167273
LIC,Individuals using the Internet (% of population),0.113438901,0.17397172600000002,0.32945798600000004,0.527621065,0.7913017729999999,1.072490637,1.412875022,1.931672214,2.577058501,3.27663176,4.339982088999999,4.885647308,5.934740615,7.327194538,8.979293457,11.74759808,13.59661798,
LIC,Fixed broadband subscriptions (per 100 people),,,,,,,,0.029084002,0.040587462000000005,0.065995142,0.083950728,0.143958778,0.20956027100000002,0.272640697,0.356540569,0.414716435,0.7096412809999999,0.7686559390000001
LMC,Mobile cellular subscriptions (per 100 people),1.036206074,1.9375976240000001,3.0213616689999996,5.017823852,7.984958213,12.88560645,20.95728008,30.25607091,41.96883891,53.13374254,66.68702177,76.84352237,79.35551689,82.26790129999999,86.60864036,88.64097344,94.67685809,98.11681194
LMC,Individuals using the Internet (% of population),0.56403418,0.875030467,1.598091844,2.095814962,2.914895338,3.6755490930000003,4.565337448,5.746870828,6.777338817,7.8322899470000005,10.78911935,13.002559,15.52915053,18.15933393,22.60111221,26.80014799,29.85556552,
LMC,Fixed broadband subscriptions (per 100 people),,,0.012290515,0.020912484,0.037778301,0.107764969,0.216921914,0.323787115,0.525736071,0.7836852990000001,0.979774901,1.247191984,1.3591371819999998,1.46630991,1.65610957,1.8974154269999999,2.172551285,2.364450947
MEA,Mobile cellular subscriptions (per 100 people),4.538376919,7.489906288999999,10.20253549,13.23483581,18.32202111,28.19155967,40.35549245,55.83367513,67.63345073,81.26196414,91.18196352,97.65655407,102.585985,107.9605824,108.44307490000001,108.34309820000001,107.3495996,112.0527315
MEA,Individuals using the Internet (% of population),1.692336686,2.08548244,3.772176962,5.14974822,8.434912132000001,9.837574849,11.85474422,15.07590034,18.75299529,21.61841565,24.87267923,27.83595894,31.61118712,35.3283434,40.24021671,44.40727025,48.33150623,58.6112183
MEA,Fixed broadband subscriptions (per 100 people),,,0.17099571,0.325866215,,0.8716741729999999,0.88947738,1.278626725,1.7021082180000002,2.146078395,2.596358684,3.473319979,4.33478902,5.015544503,5.7415960120000005,6.474066222,7.047176111000001,8.129877885
MNA,Mobile cellular subscriptions (per 100 people),2.172737231,4.313688571,5.915491447999999,8.247884215,12.78392918,21.95803717,33.60842824,47.65286748,58.4684428,70.9834397,80.33285727,87.15863115,92.88553789,98.35791183,98.94384502,99.01803352,99.15718562,106.6582111
MNA,Individuals using the Internet (% of population),0.8418357790000001,1.143493034,2.8231748060000004,4.061087445,7.500218782,8.623184453,9.993366807000001,11.9482906,15.07349353,17.78760994,20.73330352,23.02044794,26.27417096,29.80611556,34.83925816,39.13948506,43.10498101,53.08251178
MNA,Fixed broadband subscriptions (per 100 people),,,,0.044411367,,,0.34204467899999996,0.5613186370000001,0.814835636,1.147971297,1.56374292,2.341503335,3.1421010710000004,3.796892738,4.601981413,5.281867088,6.016099412999999,7.609874738999999
TMN,Mobile cellular subscriptions (per 100 people),2.195378963,4.301953703,5.8975334539999995,8.254609415,12.78772936,22.02981126,33.74062458,47.8967649,58.76162149,71.29330905,80.5328202,87.38274996,93.13388881,98.68658864,99.30595633,99.31721115,99.43812537,107.0008737
TMN,Individuals using the Internet (% of population),0.838422751,1.1353869840000002,2.819925511,4.06027083,7.536657053,8.53613922,9.893586397,11.83811176,14.9616994,17.61214929,20.52900382,22.79709863,26.0565215,29.59457478,34.59977645,38.90462806,42.87044155,53.08251178
TMN,Fixed broadband subscriptions (per 100 people),,,,0.044411367,,,0.337204602,0.550098079,0.814835636,1.147971297,1.56374292,2.322521758,3.125584499,3.782537915,4.593798564,5.273237026,6.006373559,7.610978255
MIC,Mobile cellular subscriptions (per 100 people),4.430508573,7.011475217999999,9.841217837,13.41160064,18.52129773,25.3346188,33.55782765,42.91499158,53.47145501,63.12444184,73.63144442,82.2110225,86.72389465,91.65735562,95.13762055,96.14488273,100.53154190000001,104.32743959999999
MIC,Individuals using the Internet (% of population),1.530016038,2.180897536,3.7117462430000003,4.88590418,6.266576895,7.4301161129999995,9.118648725,11.92681557,14.780281,17.69823211,21.652375600000003,24.79409178,28.27000392,31.22103523,34.86055991,38.64313246,41.76567394,
MIC,Fixed broadband subscriptions (per 100 people),,0.026340573,0.12573835,0.357791476,0.807209938,1.130589811,1.6458812369999998,2.159831254,2.867359301,3.6506633710000003,4.447303133,5.493212837000001,5.985682045,6.4627343470000005,6.882992357000001,8.504326206,9.5478737,10.89856098
NAC,Mobile cellular subscriptions (per 100 people),37.79559315,44.04687475,48.19871092,54.07429994,61.58855521,67.41405882,75.15301528,80.80987797,84.15531806,87.71790219,90.71308597,93.823318,95.50664997,96.66453551,108.7616973,115.78046529999999,119.0125206,118.3470861
NAC,Individuals using the Internet (% of population),43.88696182,50.17238879,59.05982068,61.94212804,64.87540474,68.33155717,69.27397962,74.82175132,74.26934982,71.92675751,72.5503538,71.0589108,75.53469755,72.85125319,74.42683527,75.96382602,77.69706733,
NAC,Fixed broadband subscriptions (per 100 people),2.7119612739999996,4.947750521000001,7.338304156,10.02853955,13.18027857,17.76547366,20.66490517,24.21725043,25.82989583,26.5707258,27.81756529,28.82015696,29.923349600000005,30.82942494,31.24423879,32.38515395,33.39660753,34.27523799
INX,Mobile cellular subscriptions (per 100 people),,,,,,,,,,,,,,,,,,
INX,Individuals using the Internet (% of population),,,,,,,,,,,,,,,,,,
INX,Fixed broadband subscriptions (per 100 people),,,,,,,,,,,,,,,,,,
OED,Mobile cellular subscriptions (per 100 people),45.22129386,53.64639958,58.77014359,64.4706448,71.68065624,79.12088956,86.60270899999999,94.52229583,98.5868032,100.3937448,101.7145752,105.1833774,107.77354479999998,109.57688130000001,113.2332139,115.27821899999999,117.3817768,117.7972871
OED,Individuals using the Internet (% of population),27.82525787,33.35392351,41.46671898,45.68783639,50.516585299999996,54.13192238,56.60780276,61.87047292,63.9153718,65.337324,67.62667463,68.54624232,70.95097963,72.27346944,73.89000541,76.39504549,78.68334937,
OED,Fixed broadband subscriptions (per 100 people),1.491410799,2.971529059,4.9645288380000006,7.158415405,10.09269835,13.60675785,16.908503600000003,19.93498712,21.93427699,23.39256118,24.64135151,25.77381562,26.63166529,27.46343629,28.12765541,29.18575205,30.15194084,31.02645819
OSS,Mobile cellular subscriptions (per 100 people),11.47753099,16.0324757,20.78037427,23.92515484,31.17496486,37.99330851,46.13761918,57.66557573,69.32937434,77.85202585,86.72358649,95.50759066,102.0679122,108.92571629999999,115.61815259999999,118.16739469999999,120.2896503,121.94692509999999
OSS,Individuals using the Internet (% of population),5.40407304,6.654645815,8.605001876000001,10.34488776,12.13350538,12.860322300000002,14.22604903,16.04448479,18.64968717,20.62774851,24.19191717,27.79362502,31.09335689,35.93863063,39.71373435,43.18629165,45.72993462,
OSS,Fixed broadband subscriptions (per 100 people),,,,,,2.097593912,,3.699163436,4.331183154,5.079027466,5.205202367,5.99895061,6.234653142000001,6.582776582999999,6.764389617999999,6.9607375739999995,7.056555014,8.499975857
PSS,Mobile cellular subscriptions (per 100 people),3.146463237,4.44335272,5.282493007,7.503770253,10.13090889,14.56056117,20.20651727,35.85831279,39.83761454,47.77886266,54.96118512,62.88942916,69.37454537,72.02904986,74.62362045,79.66264304,86.64604922,86.85214502
PSS,Individuals using the Internet (% of population),1.458417522,1.861060676,3.9939969669999997,4.545670542,5.171288388,5.579126792,6.49353724,7.393425074,8.692047105,10.87156551,12.97469668,17.64878858,20.72104369,22.0312361,24.73681875,27.94692745,30.60721347,
PSS,Fixed broadband subscriptions (per 100 people),,,,,,0.439543277,0.53134467,0.703988574,0.839645677,0.86876527,1.426905389,1.5423251390000001,0.9877174320000001,0.987714614,1.25672839,1.261932767,1.225872576,1.116270573
PST,Mobile cellular subscriptions (per 100 people),47.67369178,55.94960404,60.94512645,66.74543103,73.89994115,82.14619129,90.65346568,98.50392978,102.3714428,104.36742790000001,105.105883,108.7011523,111.2152108,113.06270420000001,117.7121241,120.14420249999999,122.3248746,122.84848570000001
PST,Individuals using the Internet (% of population),30.54603992,36.65167139,44.68239477,49.770616700000005,54.96424766,58.48989731,60.41712886,65.65983522,67.65226505,68.86522805,70.97955906,71.43008867,74.22831377,75.73474644,77.3991187,78.71203552,80.89564199,
PST,Fixed broadband subscriptions (per 100 people),1.719095511,3.7326525680000002,6.154622198999999,8.725742755,12.02719108,15.37330215,18.84324549,21.76418519,23.79269807,25.27168144,26.78234164,27.97900029,28.95409425,29.96326488,30.79862509,32.00305358,33.0361059,33.94757193
PRE,Mobile cellular subscriptions (per 100 people),0.356534145,0.812669828,1.5868278930000002,2.689391362,4.905620202,8.306971456,15.18653824,21.74305904,31.78431558,37.81798645,44.18657742,50.90028793,56.41536186,62.40518504,67.37023262,70.80979049,68.23124456,68.19093969
PRE,Individuals using the Internet (% of population),0.12417976800000001,0.187540405,0.361611711,0.644334885,0.9884713909999999,1.7200344980000002,2.45401576,3.229315112,3.659929473,4.3613257260000005,6.099754451,7.076155268,8.557953523,10.28268493,12.34798141,15.20460884,17.11342493,
PRE,Fixed broadband subscriptions (per 100 people),,,,,,,,0.03850212,0.044262394000000004,0.048797325999999995,0.05282409,,0.09012681300000001,0.08870771699999999,0.118230216,0.142497495,0.365830408,0.391372503
SST,Mobile cellular subscriptions (per 100 people),10.7858894,15.81238504,22.06808067,26.96676016,34.88373892,42.13028781,52.11003658,63.85175361,74.61295832,82.70891098,90.11739823,95.97747867,100.3620148,106.66695959999998,112.3527197,114.8974986,117.7243853,118.3124739
SST,Individuals using the Internet (% of population),5.0147111230000005,6.693238732,8.928419933999999,10.84868918,12.60443386,13.65920333,15.27200781,17.25259125,19.86894677,22.26470649,25.72457431,29.98376402,32.67522266,36.88792963,40.4491783,43.70830228,46.26817568,
SST,Fixed broadband subscriptions (per 100 people),,,,,,1.9691619040000001,3.262186287,3.490719508,4.222726067,5.06899498,5.284684782,5.977662755,6.442494448,6.791191269,7.13643584,7.638956363999999,7.905502177000001,9.156242812
SAS,Mobile cellular subscriptions (per 100 people),0.332508875,0.602395132,1.168203267,2.67982857,4.239639641,7.730692795,14.90820124,22.24666673,31.77437345,43.78970943,58.680103700000004,68.54596003,67.66342547,70.04542126,73.85017149,76.31372301,83.87994909,86.608047
SAS,Individuals using the Internet (% of population),0.47453410100000004,0.661359711,1.459642336,1.8312769230000001,2.170063729,2.533991878,2.971573687,3.965098867,4.408935438,5.149467757,7.205783791,9.398096636,11.52085994,13.75621344,19.08327622,23.20357256,26.4777357,
SAS,Fixed broadband subscriptions (per 100 people),,0.004615501,0.007500356,0.012796115,0.021912876,0.10328662400000001,0.16947569199999998,0.21177619600000003,0.355343885,0.538699289,0.766999323,0.95256512,1.056914707,1.109855302,1.261333251,1.4114886009999998,1.588881739,1.607702552
TSA,Mobile cellular subscriptions (per 100 people),0.332508875,0.602395132,1.168203267,2.67982857,4.239639641,7.730692795,14.90820124,22.24666673,31.77437345,43.78970943,58.680103700000004,68.54596003,67.66342547,70.04542126,73.85017149,76.31372301,83.87994909,86.608047
TSA,Individuals using the Internet (% of population),0.47453410100000004,0.661359711,1.459642336,1.8312769230000001,2.170063729,2.533991878,2.971573687,3.965098867,4.408935438,5.149467757,7.205783791,9.398096636,11.52085994,13.75621344,19.08327622,23.20357256,26.4777357,
TSA,Fixed broadband subscriptions (per 100 people),,0.004615501,0.007500356,0.012796115,0.021912876,0.10328662400000001,0.16947569199999998,0.21177619600000003,0.355343885,0.538699289,0.766999323,0.95256512,1.056914707,1.109855302,1.261333251,1.4114886009999998,1.588881739,1.607702552
SSF,Mobile cellular subscriptions (per 100 people),1.723822425,2.500838169,3.586158691,4.966010078,7.400480865,12.01206781,17.72776564,23.10866567,31.77967943,37.51817703,44.20478994,52.29812941,58.72957073,64.87419208,69.55763898,74.76281515,72.79130102,74.67754442
SSF,Individuals using the Internet (% of population),0.509143421,0.6504101,0.83491086,1.114737803,1.510919076,2.042099108,2.7030590389999998,3.4220015110000004,3.880493418,4.5986760669999995,6.992578507,8.382886244,10.26336052,12.32398683,14.686523600000001,18.0671318,19.85070232,
SSF,Fixed broadband subscriptions (per 100 people),,,,,,0.039144317000000005,,0.09921603,0.112469301,0.13275261300000002,0.16127343,0.261536245,0.24619787,0.315696247,0.38013024700000003,0.366495136,0.5302999820000001,0.615625109
SSA,Mobile cellular subscriptions (per 100 people),1.720122568,2.495758904,3.58019802,4.9597526730000006,7.393942088999999,12.00566732,17.72062756,23.10161122,31.77180997,37.50911349,44.19599467,52.2894182,58.72069415,64.86615028,69.54880573,74.75504388,72.78324122,74.66762672
SSA,Individuals using the Internet (% of population),0.508301617,0.649154474,0.833290125,1.113117975,1.508206411,2.03933611,2.699099408,3.41805504,3.876289507,4.5986760669999995,6.988944662000001,8.379303227000001,10.25965226,12.32027911,14.68304005,18.06375845,19.84735829,
SSA,Fixed broadband subscriptions (per 100 people),,,,,,0.038982643,,0.098713253,0.11200390800000001,0.132131407,0.160476763,0.26008592199999997,0.24498197,0.314408752,0.378923079,0.365178965,0.528967767,0.6141167160000001
TSS,Mobile cellular subscriptions (per 100 people),1.723822425,2.500838169,3.586158691,4.966010078,7.400480865,12.01206781,17.72776564,23.10866567,31.77967943,37.51817703,44.20478994,52.29812941,58.72957073,64.87419208,69.55763898,74.76281515,72.79130102,74.67754442
TSS,Individuals using the Internet (% of population),0.509143421,0.6504101,0.83491086,1.114737803,1.510919076,2.042099108,2.7030590389999998,3.4220015110000004,3.880493418,4.5986760669999995,6.992578507,8.382886244,10.26336052,12.32398683,14.686523600000001,18.0671318,19.85070232,
TSS,Fixed broadband subscriptions (per 100 people),,,,,,0.039144317000000005,,0.09921603,0.112469301,0.13275261300000002,0.16127343,0.261536245,0.24619787,0.315696247,0.38013024700000003,0.366495136,0.5302999820000001,0.615625109
UMC,Mobile cellular subscriptions (per 100 people),7.833667724,12.14625767,16.80688268,22.06638557,29.43623951,38.36275158,46.85686772,56.38600683,65.81094213,73.92474573,81.1938716,88.09475985,94.85620781,102.0906583,104.6704277,104.5905929,107.16813529999999,111.4777075
UMC,Individuals using the Internet (% of population),2.429403551,3.50262588,5.8722037170000005,7.782529038,9.761845623,11.369840400000001,13.85732683,18.49860594,23.25010563,28.21975782,33.47450792,37.71846412,42.366463399999994,45.73453386,48.56339695,51.97256514,55.26619300000001,57.93392926
UMC,Fixed broadband subscriptions (per 100 people),0.008834929,0.041742101000000004,0.21480695800000002,0.61926022,1.446323391,2.174109009,2.98425839,4.105736116,5.362069364,6.694023117,8.054571218,9.916315906,11.06398574,11.98681777,12.69861249,16.03370354,18.015439399999998,20.92167747
WLD,Mobile cellular subscriptions (per 100 people),12.051829099999999,15.49210036,18.53468998,22.24339175,27.32072196,33.80354603,41.61551868,50.32218733,59.450733400000004,67.58172422,76.14722162,83.69433193,87.8993468,92.42298677,96.00892059,97.38388396,100.7225691,104.4902858
WLD,Individuals using the Internet (% of population),6.743230189,8.077063293,10.54893319,12.23476321,14.12736304,15.72910329,17.49252632,20.42547985,22.95056071,25.35634482,28.73360417,31.12450613,34.19343167,36.72463857,39.771953,43.00669982,45.79368446,
